,Week_ending,Uid code,Brand new,Size short,Diet dummy,Container,quantity,amount,ND,Sale,PoS
8459,201809,4,Other,400ml,0,Bottle_Can,870,93516.0,0.044444444,107.48965517241379,0.00011495928129042983
8460,201809,8,Other,350ml,0,Can,52672,2193511.0,0.444444444,41.64472585054678,0.006959925590953471
8461,201809,9,Other,350ml,0,Glass,19281,2169469.0,0.755555556,112.51848970489083,0.0025477355201848017
8462,201809,10,Other,350ml,1,Can,210192,5758494.0,0.311111111,27.39635190682804,0.027774162359767846
8463,201809,11,Other,350ml,1,Glass,552,68408.0,0.059259259,123.92753623188406,7.293968192220375e-05
8464,201809,13,Syeda,350ml,0,Can,1518,86864.0,0.051851852,57.22266139657444,0.00020058412528606032
8465,201809,16,Orangina,350ml,0,Can,210,16060.0,0.007407407,76.47619047619048,2.774879203562099e-05
8466,201809,17,Ito,350ml,0,Can,22,1210.0,0.007407407,55.0,2.9070163084936277e-06
8467,201809,18,Ito,350ml,0,PET,3947,339717.0,0.318518519,86.06967316949581,0.0005215451531647431
8468,201809,19,Calpis,350ml,0,Can,1122,56894.0,0.066666667,50.707664884135475,0.000148257831733175
8469,201809,20,Cc,350ml,0,Can,9717,471207.0,0.051851852,48.493053411546775,0.0012839762486196629
8470,201809,22,Pepsi,350ml,0,Can,106,7818.0,0.014814815,73.75471698113208,1.4006533122742024e-05
8471,201809,24,Sun L.,350ml,1,Can,12944,1331218.0,0.066666667,102.84440667490729,0.0017103826862337054
8472,201809,25,Coca,350ml,0,Can,18711,1166721.0,0.266666667,62.35481802148469,0.0024724173703738303
8473,201809,26,Fanta,350ml,0,Can,9046,475870.0,0.17037037,52.605571523325224,0.001195312251210607
8474,201809,27,Sprite,350ml,0,Can,74,5748.0,0.014814815,77.67567567567568,9.778145764933112e-06
8475,201809,28,Coca,350ml,1,Can,2889,165127.0,0.148148148,57.157147802007614,0.0003817440961471859
8476,201809,29,Mets,350ml,0,Can,1692,85114.0,0.051851852,50.30378250591016,0.00022357598154414628
8477,201809,32,Other,450ml,0,PET,326,28916.0,0.059259259,88.69938650306749,4.30766962076783e-05
8478,201809,34,Other,450ml,0,Glass,6,1078.0,0.007407407,179.66666666666666,7.928226295891712e-07
8479,201809,35,Syeda,450ml,0,PET,222,11564.0,0.007407407,52.090090090090094,2.9334437294799334e-05
8480,201809,36,Orangina,450ml,0,PET,440021,35763974.0,0.977777778,81.27787991936748,0.058143101049076114
8481,201809,37,Orangina,450ml,1,PET,39334,3204934.0,0.725925926,81.47999186454467,0.005197480885376743
8482,201809,38,Sun L.,450ml,0,PET,14203,1196379.0,0.385185185,84.23424628599592,0.0018767433013424997
8483,201809,39,Ito,450ml,0,PET,91382,7275221.0,0.785185185,79.61328270337704,0.01207495292285294
8484,201809,42,Fanta,450ml,0,PET,391779,32267269.0,0.97037037,82.36089479017507,0.05176854283296932
8485,201809,43,Mets,450ml,0,PET,9515,801444.0,0.192592593,84.22953231739359,0.001257284553423494
8486,201809,44,Other,500ml,0,Can,1892,154662.0,0.022222222,81.74524312896406,0.000250003402530452
8487,201809,45,Other,500ml,0,PET,18969,1650344.0,0.237037037,87.00216142126628,0.0025065087434461646
8488,201809,46,Other,500ml,1,PET,43870,2986731.0,0.185185185,68.08139958969683,0.005796854793346157
8489,201809,47,Other,500ml,0,Bottle_Can,1664,156266.0,0.051851852,93.90985576923077,0.0002198761426060635
8490,201809,48,Other,500ml,1,Bottle_Can,662,51930.0,0.007407407,78.4441087613293,8.747476346467189e-05
8491,201809,49,Syeda,500ml,0,PET,1423294,111542587.0,0.992592593,78.36932285248164,0.18806994862641496
8492,201809,50,Syeda,500ml,1,PET,234045,22666776.0,0.911111111,96.84793949881433,0.030926028723699595
8493,201809,51,Syeda,500ml,0,Can,501,31815.0,0.044444444,63.50299401197605,6.62006895706958e-05
8494,201809,52,Syeda,500ml,0,Bottle_Can,16689,990318.0,0.133333333,59.33956498292288,0.0022052361442022796
8495,201809,53,Ito,500ml,0,PET,24278,2487496.0,0.385185185,102.4588516352253,0.00320802463352765
8496,201809,55,Ito,500ml,1,PET,620,54444.0,0.066666667,87.81290322580645,8.19250050575477e-05
8497,201809,56,Calpis,500ml,0,PET,485783,39253549.0,0.977777778,80.8046988058454,0.06418995924495273
8498,201809,57,Calpis,500ml,0,Can,448,32359.0,0.044444444,72.22991071428571,5.919742300932478e-05
8499,201809,58,Calpis,500ml,1,PET,748,57936.0,0.185185185,77.45454545454545,9.883855448878334e-05
8500,201809,60,Cc,500ml,0,PET,565037,45579308.0,0.97037037,80.66605903684183,0.07466235335919609
8501,201809,61,Cc,500ml,1,PET,5444,459007.0,0.222222222,84.31429096252755,0.0007193543992472413
8502,201809,62,Pepsi,500ml,0,Can,1164,95960.0,0.014814815,82.43986254295532,0.0001538075901402992
8503,201809,63,Pepsi,500ml,0,PET,31935,2514142.0,0.703703704,78.72685141694066,0.004219798445988364
8504,201809,64,Pepsi,500ml,1,PET,564741,51851885.0,0.985185185,91.8153365879226,0.07462324077613636
8505,201809,66,Coca,500ml,0,PET,1831406,147800181.0,0.992592593,80.70312153613126,0.24199668679423095
8506,201809,67,Coca,500ml,0,Can,29452,1951209.0,0.148148148,66.25047534972158,0.0038917020144433783
8507,201809,68,Fanta,500ml,0,Can,11152,650087.0,0.125925926,58.2933106169297,0.0014735929941964063
8508,201809,69,Fanta,500ml,0,PET,935342,74307275.0,0.985185185,79.44396274303945,0.12359338400086577
8509,201809,70,Fanta,500ml,0,Bottle_Can,6,528.0,0.007407407,88.0,7.928226295891712e-07
8510,201810,0,Other,400ml,0,Can,806,86470.0,0.074074074,107.28287841191067,9.93638984574926e-05
8511,201810,2,Other,400ml,0,Glass,5182,692318.0,0.577777778,133.60054033191818,0.0006388383645244747
8512,201810,4,Other,400ml,0,Bottle_Can,978,106537.0,0.044444444,108.93353783231083,0.0001205681050762131
8513,201810,8,Other,350ml,0,Can,57879,2394332.0,0.444444444,41.36788818051452,0.007135338807470489
8514,201810,9,Other,350ml,0,Glass,18824,2159203.0,0.762962963,114.70479175520612,0.0023206278220395046
8515,201810,10,Other,350ml,1,Can,221682,6085381.0,0.318518519,27.45094775398995,0.027329017044483712
8516,201810,11,Other,350ml,1,Glass,479,61045.0,0.066666667,127.44258872651356,5.905124982771582e-05
8517,201810,12,Other,350ml,0,PET,20,6.0,0.007407407,0.3,2.465605420781454e-06
8518,201810,13,Syeda,350ml,0,Can,4864,269682.0,0.051851852,55.444490131578945,0.0005996352383340496
8519,201810,16,Orangina,350ml,0,Can,100,7620.0,0.007407407,76.2,1.232802710390727e-05
8520,201810,17,Ito,350ml,0,Can,26,1508.0,0.007407407,58.0,3.20528704701589e-06
8521,201810,18,Ito,350ml,0,PET,3264,281280.0,0.288888889,86.17647058823529,0.00040238680467153326
8522,201810,19,Calpis,350ml,0,Can,6822,328364.0,0.074074074,48.13309879800645,0.000841018009028554
8523,201810,20,Cc,350ml,0,Can,3054,150514.0,0.051851852,49.28421741977734,0.000376497947753328
8524,201810,22,Pepsi,350ml,0,Can,160,11550.0,0.014814815,72.1875,1.972484336625163e-05
8525,201810,24,Sun L.,350ml,1,Can,13226,1359968.0,0.066666667,102.82534401935581,0.0016305048647627756
8526,201810,25,Coca,350ml,0,Can,16985,1105049.0,0.274074074,65.06028848984398,0.0020939154035986497
8527,201810,26,Fanta,350ml,0,Can,4587,271104.0,0.177777778,59.1026814911707,0.0005654866032562265
8528,201810,27,Sprite,350ml,0,Can,62,4812.0,0.014814815,77.61290322580645,7.643376804422507e-06
8529,201810,28,Coca,350ml,1,Can,1555,96429.0,0.133333333,62.012218649517685,0.00019170082146575804
8530,201810,29,Mets,350ml,0,Can,1762,92034.0,0.051851852,52.23269012485812,0.0002172198375708461
8531,201810,32,Other,450ml,0,PET,54712,4643061.0,0.244444444,84.86366793390846,0.006744910189089745
8532,201810,34,Other,450ml,0,Glass,16,3084.0,0.014814815,192.75,1.972484336625163e-06
8533,201810,35,Syeda,450ml,0,PET,256,13472.0,0.007407407,52.625,3.155974938600261e-05
8534,201810,36,Orangina,450ml,0,PET,997753,79153501.0,0.97037037,79.33175946351452,0.1230032602700479
8535,201810,37,Orangina,450ml,1,PET,44813,3578333.0,0.703703704,79.8503336085511,0.005524558786073964
8536,201810,38,Sun L.,450ml,0,PET,31768,2455691.0,0.407407407,77.30077436414001,0.0039163676503692615
8537,201810,39,Ito,450ml,0,PET,54250,4303853.0,0.740740741,79.33369585253456,0.006687954703869694
8538,201810,42,Fanta,450ml,0,PET,256307,21379031.0,0.97037037,83.41181083622375,0.0315975964292116
8539,201810,43,Mets,450ml,0,PET,9780,822400.0,0.192592593,84.08997955010224,0.001205681050762131
8540,201810,44,Other,500ml,0,Can,1782,146444.0,0.022222222,82.17957351290684,0.00021968544299162755
8541,201810,45,Other,500ml,0,PET,18506,1554336.0,0.222222222,83.99092186317951,0.002281424695849079
8542,201810,46,Other,500ml,1,PET,46355,3164999.0,0.185185185,68.27740265343544,0.005714656964016215
8543,201810,47,Other,500ml,0,Bottle_Can,1614,151902.0,0.051851852,94.11524163568774,0.00019897435745706333
8544,201810,48,Other,500ml,1,Bottle_Can,894,70210.0,0.007407407,78.53467561521252,0.000110212562308931
8545,201810,49,Syeda,500ml,0,PET,1362436,107615641.0,0.992592593,78.98766694362158,0.16796147935339004
8546,201810,50,Syeda,500ml,1,PET,231331,22261288.0,0.918518519,96.23132221794744,0.028518548379739727
8547,201810,51,Syeda,500ml,0,Can,619,39346.0,0.044444444,63.56381260096931,7.6310487773186e-05
8548,201810,52,Syeda,500ml,0,Bottle_Can,15087,846357.0,0.125925926,56.0984291111553,0.0018599294491664898
8549,201810,53,Ito,500ml,0,PET,22458,2318379.0,0.385185185,103.23176596313118,0.0027686283269954945
8550,201810,55,Ito,500ml,1,PET,708,62178.0,0.059259259,87.82203389830508,8.728243189566347e-05
8551,201810,56,Calpis,500ml,0,PET,457646,38276280.0,0.97037037,83.63730918657653,0.05641872291994746
8552,201810,57,Calpis,500ml,0,Can,467,33842.0,0.044444444,72.46680942184155,5.757188657524695e-05
8553,201810,58,Calpis,500ml,1,PET,1223,77715.0,0.192592593,63.544562551103844,0.0001507717714807859
8554,201810,60,Cc,500ml,0,PET,591708,47971135.0,0.977777778,81.07231100475235,0.07294592261598763
8555,201810,61,Cc,500ml,1,PET,5362,467240.0,0.222222222,87.13912719134652,0.0006610288133115078
8556,201810,62,Pepsi,500ml,0,Can,1176,96908.0,0.014814815,82.4047619047619,0.00014497759874194948
8557,201810,63,Pepsi,500ml,0,PET,33034,2613601.0,0.666666667,79.11851425803718,0.004072440473504728
8558,201810,64,Pepsi,500ml,1,PET,610669,55341920.0,0.985185185,90.62506857233625,0.07528343983515949
8559,201810,66,Coca,500ml,0,PET,1837401,149843840.0,0.992592593,81.55206185258416,0.2265152932874632
8560,201810,67,Coca,500ml,0,Can,31690,2152359.0,0.148148148,67.91918586304828,0.003906751789228214
8561,201810,68,Fanta,500ml,0,Can,10062,606007.0,0.125925926,60.22729079705824,0.0012404460871951494
8562,201810,69,Fanta,500ml,0,PET,1017377,81177430.0,0.985185185,79.79090347039495,0.12542251230891865
8563,201810,70,Fanta,500ml,0,Bottle_Can,21,1848.0,0.007407407,88.0,2.5888856918205265e-06
8564,201811,0,Other,400ml,0,Can,864,92962.0,0.066666667,107.5949074074074,9.941548527356345e-05
8565,201811,2,Other,400ml,0,Glass,4643,609901.0,0.533333333,131.35925048460047,0.000534243169126337
8566,201811,4,Other,400ml,0,Bottle_Can,1004,107103.0,0.044444444,106.67629482071713,0.00011552447594289087
8567,201811,8,Other,350ml,0,Can,53840,2237241.0,0.459259259,41.55351040118871,0.006195057554547056
8568,201811,9,Other,350ml,0,Glass,19732,2288782.0,0.755555556,115.9934117170079,0.002270447170622632
8569,201811,10,Other,350ml,1,Can,219916,5986137.0,0.318518519,27.220106768038704,0.025304462800255764
8570,201811,11,Other,350ml,1,Glass,468,57644.0,0.066666667,123.17094017094017,5.38500545231802e-05
8571,201811,13,Syeda,350ml,0,Can,2990,165026.0,0.059259259,55.19264214046823,0.00034404201500920685
8572,201811,16,Orangina,350ml,0,Can,122,9236.0,0.007407407,75.70491803278688,1.4037834726128174e-05
8573,201811,17,Ito,350ml,0,Can,10,580.0,0.007407407,58.0,1.1506421906662437e-06
8574,201811,18,Ito,350ml,0,PET,3029,255967.0,0.266666667,84.50544734235721,0.0003485295195528052
8575,201811,19,Calpis,350ml,0,Can,2130,109532.0,0.066666667,51.42347417840376,0.00024508678661190993
8576,201811,20,Cc,350ml,0,Can,3611,172791.0,0.051851852,47.85128773193021,0.0004154968950495806
8577,201811,22,Pepsi,350ml,0,Can,102,7200.0,0.014814815,70.58823529411765,1.1736550344795685e-05
8578,201811,24,Sun L.,350ml,1,Can,13602,1402420.0,0.066666667,103.10395530069107,0.0015651035077442247
8579,201811,25,Coca,350ml,0,Can,19164,1200139.0,0.274074074,62.62466082237529,0.0022050906941927895
8580,201811,26,Fanta,350ml,0,Can,4725,278003.0,0.185185185,58.83661375661376,0.0005436784350898001
8581,201811,27,Sprite,350ml,0,Can,50,3884.0,0.014814815,77.68,5.753210953331218e-06
8582,201811,28,Coca,350ml,1,Can,1421,90187.0,0.140740741,63.467276565798734,0.00016350625529367322
8583,201811,29,Mets,350ml,0,Can,2768,132230.0,0.051851852,47.770953757225435,0.00031849775837641624
8584,201811,32,Other,450ml,0,PET,44819,3832044.0,0.266666667,85.50043508333519,0.005157063234347037
8585,201811,34,Other,450ml,0,Glass,22,5002.0,0.014814815,227.36363636363637,2.531412819465736e-06
8586,201811,35,Syeda,450ml,0,PET,876,45128.0,0.007407407,51.51598173515982,0.00010079625590236294
8587,201811,36,Orangina,450ml,0,PET,888132,69848122.0,0.977777778,78.64610440790332,0.10219221500807923
8588,201811,37,Orangina,450ml,1,PET,41215,3219790.0,0.725925926,78.12180031541914,0.004742371788830924
8589,201811,38,Sun L.,450ml,0,PET,32180,2404683.0,0.414814815,74.72600994406464,0.003702766569563972
8590,201811,39,Ito,450ml,0,PET,35861,2704725.0,0.696296296,75.42246451576922,0.004126317959948216
8591,201811,42,Fanta,450ml,0,PET,166999,13685901.0,0.955555556,81.95199372451331,0.019215609519907202
8592,201811,43,Mets,450ml,0,PET,9487,789200.0,0.192592593,83.18751976388742,0.0010916142462850653
8593,201811,44,Other,500ml,0,Can,1664,135966.0,0.022222222,81.71033653846153,0.00019146686052686296
8594,201811,45,Other,500ml,0,PET,17570,1541875.0,0.22962963,87.75611838360842,0.00202167832900059
8595,201811,46,Other,500ml,1,PET,47069,3204113.0,0.185185185,68.07268053283478,0.005415957727246942
8596,201811,47,Other,500ml,0,Bottle_Can,1686,158826.0,0.051851852,94.20284697508897,0.0001939982733463287
8597,201811,48,Other,500ml,1,Bottle_Can,604,47576.0,0.007407407,78.76821192052981,6.949878831624112e-05
8598,201811,49,Syeda,500ml,0,PET,2198617,179272103.0,0.992592593,81.53857766041106,0.25298214813160447
8599,201811,50,Syeda,500ml,1,PET,337319,30378614.0,0.933333333,90.05900645976064,0.038813347311334664
8600,201811,51,Syeda,500ml,0,Can,529,33197.0,0.044444444,62.75425330812855,6.086897188624429e-05
8601,201811,52,Syeda,500ml,0,Bottle_Can,7669,467851.0,0.133333333,61.005476594080065,0.0008824274960219422
8602,201811,53,Ito,500ml,0,PET,22692,2296801.0,0.377777778,101.21633174687115,0.00261103725905984
8603,201811,55,Ito,500ml,1,PET,672,52458.0,0.051851852,78.0625,7.732315521277158e-05
8604,201811,56,Calpis,500ml,0,PET,423289,35419098.0,0.97037037,83.67592354159923,0.04870541822449236
8605,201811,57,Calpis,500ml,0,Can,273,20695.0,0.037037037,75.8058608058608,3.141253180518845e-05
8606,201811,58,Calpis,500ml,1,PET,313,25096.0,0.111111111,80.17891373801918,3.601510056785343e-05
8607,201811,60,Cc,500ml,0,PET,569508,45781253.0,0.985185185,80.38737471642189,0.06552999327219511
8608,201811,61,Cc,500ml,1,PET,5119,441389.0,0.214814815,86.22563000586052,0.0005890137374020501
8609,201811,62,Pepsi,500ml,0,Can,1264,104118.0,0.014814815,82.37183544303798,0.0001454411729002132
8610,201811,63,Pepsi,500ml,0,PET,30024,2348161.0,0.651851852,78.20946576072475,0.00345468811325633
8611,201811,64,Pepsi,500ml,1,PET,574776,52666250.0,0.985185185,91.6291737998803,0.06613615157823809
8612,201811,66,Coca,500ml,0,PET,1840990,147098351.0,0.992592593,79.90176535451035,0.2118320766594648
8613,201811,67,Coca,500ml,0,Can,20595,1539212.0,0.148148148,74.73716921582908,0.002369747591677129
8614,201811,68,Fanta,500ml,0,Can,4672,329176.0,0.111111111,70.45719178082192,0.000537580031479269
8615,201811,69,Fanta,500ml,0,PET,1010064,79685661.0,0.985185185,78.89169498170413,0.11622222536731087
8616,201811,70,Fanta,500ml,0,Bottle_Can,39,3306.0,0.007407407,84.76923076923077,4.487504543598351e-06
8617,201812,0,Other,400ml,0,Can,980,101560.0,0.074074074,103.63265306122449,9.441482366682896e-05
8618,201812,1,Other,400ml,0,PET,2,176.0,0.007407407,88.0,1.926833136057734e-07
8619,201812,2,Other,400ml,0,Glass,4254,552082.0,0.540740741,129.7795016455101,0.00040983740803948005
8620,201812,4,Other,400ml,0,Bottle_Can,1078,116093.0,0.044444444,107.69294990723562,0.00010385630603351186
8621,201812,8,Other,350ml,0,Can,63938,2670632.0,0.451851852,41.76908880477963,0.00615989285266297
8622,201812,9,Other,350ml,0,Glass,21935,2542836.0,0.748148148,115.92596307271484,0.00211325424197132
8623,201812,10,Other,350ml,1,Can,252034,6855026.0,0.311111111,27.198814445670028,0.024281373130658746
8624,201812,11,Other,350ml,1,Glass,652,81604.0,0.051851852,125.15950920245399,6.281476023548214e-05
8625,201812,13,Syeda,350ml,0,Can,2890,155514.0,0.051851852,53.81107266435986,0.00027842738816034255
8626,201812,16,Orangina,350ml,0,Can,96,7148.0,0.007407407,74.45833333333333,9.248799053077123e-06
8627,201812,17,Ito,350ml,0,Can,10,580.0,0.007407407,58.0,9.63416568028867e-07
8628,201812,18,Ito,350ml,0,PET,3856,296664.0,0.244444444,76.9356846473029,0.00037149342863193114
8629,201812,19,Calpis,350ml,0,Can,2182,115872.0,0.066666667,53.103574702108155,0.0002102174951438988
8630,201812,20,Cc,350ml,0,Can,10769,520971.0,0.051851852,48.376915219611845,0.0010375033021102868
8631,201812,22,Pepsi,350ml,0,Can,100,7216.0,0.014814815,72.16,9.63416568028867e-06
8632,201812,24,Sun L.,350ml,1,Can,16056,1662496.0,0.066666667,103.54359740906825,0.0015468616416271488
8633,201812,25,Coca,350ml,0,Can,28673,1700726.0,0.274074074,59.31454678617515,0.0027624043255091704
8634,201812,26,Fanta,350ml,0,Can,4848,293340.0,0.17037037,60.507425742574256,0.00046706435218039476
8635,201812,27,Sprite,350ml,0,Can,88,6840.0,0.014814815,77.72727272727273,8.47806579865403e-06
8636,201812,28,Coca,350ml,1,Can,1467,95801.0,0.133333333,65.30402181322427,0.0001413332105298348
8637,201812,29,Mets,350ml,0,Can,2410,119666.0,0.051851852,49.65394190871369,0.00023218339289495695
8638,201812,32,Other,450ml,0,PET,35665,3077700.0,0.266666667,86.29468666760128,0.0034360251898749544
8639,201812,34,Other,450ml,0,Glass,76,13766.0,0.014814815,181.1315789473684,7.32196591701939e-06
8640,201812,35,Syeda,450ml,0,PET,426,22180.0,0.007407407,52.06572769953052,4.104154579802973e-05
8641,201812,36,Orangina,450ml,0,PET,896123,70154280.0,0.977777778,78.28644058907092,0.08633397451917324
8642,201812,37,Orangina,450ml,1,PET,44776,3494674.0,0.711111111,78.04792746113989,0.004313794025006055
8643,201812,38,Sun L.,450ml,0,PET,28375,2227313.0,0.407407407,78.49561233480176,0.0027336945117819103
8644,201812,39,Ito,450ml,0,PET,35318,2527855.0,0.711111111,71.57412650772977,0.0034025946349643525
8645,201812,42,Fanta,450ml,0,PET,159811,13088906.0,0.933333333,81.90240972148351,0.015396456515326127
8646,201812,43,Mets,450ml,0,PET,10686,896686.0,0.192592593,83.91222159835299,0.0010295069445956473
8647,201812,44,Other,500ml,0,Can,1926,158404.0,0.022222222,82.24506749740395,0.0001855540310023598
8648,201812,45,Other,500ml,0,PET,19272,1677756.0,0.244444444,87.05666251556663,0.0018566964099052325
8649,201812,46,Other,500ml,1,PET,53625,3648183.0,0.185185185,68.03138461538461,0.005166321346054799
8650,201812,47,Other,500ml,0,Bottle_Can,1974,186994.0,0.051851852,94.72847011144883,0.00019017843052889836
8651,201812,48,Other,500ml,1,Bottle_Can,880,69222.0,0.007407407,78.66136363636363,8.47806579865403e-05
8652,201812,49,Syeda,500ml,0,PET,2517644,202184894.0,0.992592593,80.30718163489358,0.24255399419984688
8653,201812,50,Syeda,500ml,1,PET,402599,36055247.0,0.925925926,89.55622592207133,0.038787054687185386
8654,201812,51,Syeda,500ml,0,Can,580,35552.0,0.037037037,61.296551724137935,5.587816094567429e-05
8655,201812,52,Syeda,500ml,0,Bottle_Can,4947,303616.0,0.148148148,61.37376187588438,0.00047660217620388055
8656,201812,53,Ito,500ml,0,PET,26731,2685590.0,0.414814815,100.46724776476749,0.0025753088279979646
8657,201812,55,Ito,500ml,1,PET,464,39822.0,0.059259259,85.82327586206897,4.470252875653943e-05
8658,201812,56,Calpis,500ml,0,PET,514858,43212251.0,0.97037037,83.93042547653916,0.04960227273822064
8659,201812,57,Calpis,500ml,0,Can,318,23794.0,0.044444444,74.82389937106919,3.063664686331797e-05
8660,201812,58,Calpis,500ml,1,PET,187,15156.0,0.074074074,81.04812834224599,1.8015889822139812e-05
8661,201812,60,Cc,500ml,0,PET,1215301,98197228.0,0.992592593,80.8007464817358,0.11708411185420502
8662,201812,61,Cc,500ml,1,PET,7642,621991.0,0.214814815,81.39112797696939,0.0007362429412876602
8663,201812,62,Pepsi,500ml,0,Can,1300,106950.0,0.014814815,82.26923076923077,0.00012524415384375273
8664,201812,63,Pepsi,500ml,0,PET,32672,2551649.0,0.607407407,78.09895323212537,0.0031476746110639144
8665,201812,64,Pepsi,500ml,1,PET,644601,58455316.0,0.985185185,90.68449474946517,0.062101928316797575
8666,201812,66,Coca,500ml,0,PET,2045627,164218425.0,0.992592593,80.27779502323737,0.19707909438071872
8667,201812,67,Coca,500ml,0,Can,25281,1849835.0,0.148148148,73.1709584272774,0.0024356134256337788
8668,201812,68,Fanta,500ml,0,Can,5090,355480.0,0.125925926,69.83889980353635,0.0004903790331266933
8669,201812,69,Fanta,500ml,0,PET,1226615,96901799.0,0.985185185,78.99935921214073,0.11817412135927287
8670,201812,70,Fanta,500ml,0,Bottle_Can,18,1584.0,0.007407407,88.0,1.7341498224519606e-06
8671,201813,0,Other,400ml,0,Can,984,104936.0,0.059701493,106.64227642276423,0.00010076573768302704
8672,201813,2,Other,400ml,0,Glass,4100,533025.0,0.507462687,130.0060975609756,0.000419857240345946
8673,201813,4,Other,400ml,0,Bottle_Can,1016,110321.0,0.044776119,108.58366141732283,0.00010404267224182466
8674,201813,8,Other,350ml,0,Can,65694,2717034.0,0.455223881,41.35893688921362,0.006727341840801604
8675,201813,9,Other,350ml,0,Glass,22589,2490760.0,0.746268657,110.26428792775245,0.0023132085858962375
8676,201813,10,Other,350ml,1,Can,241701,6647895.0,0.313432836,27.50462348107786,0.02475119874362329
8677,201813,11,Other,350ml,1,Glass,632,77506.0,0.052238806,122.63607594936708,6.471945753625314e-05
8678,201813,13,Syeda,350ml,0,Can,1660,94084.0,0.052238806,56.67710843373494,0.0001699909802376269
8679,201813,16,Orangina,350ml,0,Can,172,13016.0,0.007462687,75.67441860465117,1.7613523253537245e-05
8680,201813,17,Ito,350ml,0,Can,14,812.0,0.007462687,58.0,1.4336588694739619e-06
8681,201813,18,Ito,350ml,0,PET,2822,207578.0,0.208955224,73.5570517363572,0.00028898466640396575
8682,201813,19,Calpis,350ml,0,Can,1262,66582.0,0.067164179,52.759112519809825,0.00012923410666258143
8683,201813,20,Cc,350ml,0,Can,10912,531352.0,0.044776119,48.69428152492669,0.001117434684549991
8684,201813,22,Pepsi,350ml,0,Can,176,13128.0,0.014925373,74.5909090909091,1.8023140073386948e-05
8685,201813,24,Sun L.,350ml,1,Can,14836,1531842.0,0.059701493,103.25168509032085,0.0015192687848225499
8686,201813,25,Coca,350ml,0,Can,22039,1391346.0,0.276119403,63.13108580244113,0.002256886273166903
8687,201813,26,Fanta,350ml,0,Can,5696,337948.0,0.179104478,59.33075842696629,0.0005832943514659777
8688,201813,27,Sprite,350ml,0,Can,50,3900.0,0.014925373,78.0,5.120210248121292e-06
8689,201813,28,Coca,350ml,1,Can,1486,96398.0,0.126865672,64.8707940780619,0.0001521726485741648
8690,201813,29,Mets,350ml,0,Can,892,47454.0,0.052238806,53.199551569506724,9.134455082648386e-05
8691,201813,32,Other,450ml,0,PET,19797,1717341.0,0.231343284,86.74753750568269,0.0020272960456411446
8692,201813,34,Other,450ml,0,Glass,28,5282.0,0.02238806,188.64285714285714,2.8673177389479237e-06
8693,201813,35,Syeda,450ml,0,PET,710,36236.0,0.007462687,51.03661971830986,7.270698552332235e-05
8694,201813,36,Orangina,450ml,0,PET,759273,60004215.0,0.970149254,79.02851148401167,0.07775274791443597
8695,201813,37,Orangina,450ml,1,PET,38157,2964685.0,0.686567164,77.69701496448883,0.003907437248751283
8696,201813,38,Sun L.,450ml,0,PET,26961,2099483.0,0.402985075,77.87111012202811,0.002760919769991963
8697,201813,39,Ito,450ml,0,PET,28967,2024354.0,0.664179104,69.88483446680705,0.0029663426051465894
8698,201813,42,Fanta,450ml,0,PET,119023,9983836.0,0.932835821,83.88156910849163,0.012188455687242812
8699,201813,43,Mets,450ml,0,PET,9739,824174.0,0.194029851,84.626142314406,0.0009973145521290654
8700,201813,44,Other,500ml,0,Can,1986,164066.0,0.02238806,82.61127895266868,0.00020337475105537773
8701,201813,45,Other,500ml,0,PET,38312,3112768.0,0.291044776,81.24785967842973,0.003923309900520459
8702,201813,46,Other,500ml,1,PET,48066,3279861.0,0.186567164,68.23661215828236,0.004922160515723961
8703,201813,47,Other,500ml,0,Bottle_Can,1888,183200.0,0.052238806,97.03389830508475,0.00019333913896906
8704,201813,48,Other,500ml,1,Bottle_Can,718,56330.0,0.007462687,78.45403899721448,7.352621916302176e-05
8705,201813,49,Syeda,500ml,0,PET,1777260,143338273.0,0.992537313,80.65126824437617,0.18199889731152097
8706,201813,50,Syeda,500ml,1,PET,1000055,84084874.0,0.970149254,84.08024958627276,0.10240983719369878
8707,201813,51,Syeda,500ml,0,Can,6626,337906.0,0.044776119,50.99698158768488,0.0006785302620810336
8708,201813,52,Syeda,500ml,0,Bottle_Can,10474,622716.0,0.119402985,59.45350391445484,0.0010725816427764484
8709,201813,53,Ito,500ml,0,PET,25701,2583835.0,0.417910448,100.53441500330726,0.002631890471739307
8710,201813,55,Ito,500ml,1,PET,458,39734.0,0.067164179,86.75545851528385,4.690112587279104e-05
8711,201813,56,Calpis,500ml,0,PET,526988,43976478.0,0.970149254,83.44872748525583,0.053965787164738876
8712,201813,57,Calpis,500ml,0,Can,284,21538.0,0.037313433,75.83802816901408,2.9082794209328942e-05
8713,201813,58,Calpis,500ml,1,PET,200,13130.0,0.052238806,65.65,2.048084099248517e-05
8714,201813,60,Cc,500ml,0,PET,1058486,85207998.0,0.985074627,80.49988190679896,0.10839341729385829
8715,201813,61,Cc,500ml,1,PET,6128,512562.0,0.208955224,83.64262402088772,0.0006275329680097456
8716,201813,62,Pepsi,500ml,0,Can,1496,123406.0,0.014925373,82.49064171122994,0.00015319669062378906
8717,201813,63,Pepsi,500ml,0,PET,29250,2306987.0,0.619402985,78.87135042735042,0.002995322995150956
